,Unnamed: 0,price,year,odometer,lat,long,labels
135933,543732,2000,1986.0,66394.0,35.392143,-94.409811,0
425712,1702848,1000,1995.0,240.0,36.1277,-80.653,0
298048,1192192,46000,1970.0,1650.0,28.9338,-81.9914,0
319520,1278080,10995,2016.0,34843.0,31.748936,-106.341113,0
24518,98072,18500,2012.0,62360.0,35.98469,-94.080784,0
396264,1585056,1800,1975.0,126000.0,42.0284,-77.1397,0
404816,1619264,34890,2017.0,21708.0,43.154184,-75.930033,0
224230,896920,4995,2008.0,244540.0,42.889175,-85.664498,0
288376,1153504,15999,2013.0,55988.0,30.4478,-84.3211,0
351369,1405476,4295,2008.0,162223.0,38.2481,-77.4681,0
48132,192528,16877,2017.0,48162.0,33.0,-115.0,0
379071,1516284,4000,2000.0,149000.0,37.978282,-87.485236,0
396076,1584304,1300,1995.0,199500.0,42.3621,-76.592,0
293042,1172168,12969,2013.0,93534.0,28.0091,-82.5034,0
282879,1131516,1500,1996.0,200000.0,28.2151,-82.1506,0
278674,1114696,14950,2011.0,154200.0,27.098640000000003,-82.435514,0
76020,304080,31599,2013.0,52236.0,46.234838,-119.128015,0
378552,1514208,1100,2007.0,227.0,39.697253,-86.61174799999998,0
278640,1114560,650,2005.0,162000.0,27.329122,-82.455107,0
293231,1172924,5650,1995.0,231000.0,26.6693,-81.7605,0
62699,250796,21995,2014.0,90895.0,49.108812,-122.681826,0
217385,869540,595,1998.0,230000.0,43.1793,-85.2497,0
165028,660112,249888,1993.0,800.0,33.6801,-117.9085,0
165403,661612,500,1998.0,150000.0,33.0535,-117.2689,0
190568,762272,6900,2005.0,76000.0,42.1764,-72.5761,0
299684,1198736,30000,2017.0,50000.0,29.2353,-81.0658,0
371590,1486360,11999,2017.0,44207.0,46.234838,-119.128015,0
108565,434260,3995,1999.0,145370.0,40.071497,-80.85918199999998,0
7674,30696,1900,1997.0,180000.0,37.37643900000001,-81.018784,0
368486,1473944,20441,2015.0,47051.0,48.75691,-122.45208999999998,0
83004,332016,42500,2017.0,19722.0,35.3653,-94.411,0
46609,186436,2999,2006.0,210270.0,44.08045,-103.19078,0
221975,887900,13997,2014.0,126921.0,42.83923400000001,-85.529486,0
130050,520200,8000,2008.0,95000.0,35.446379,-97.72193,0
228637,914548,4900,2007.0,151000.0,43.4248,-83.9745,0
226537,906148,5495,2010.0,162884.0,43.188929,-84.164611,0
373191,1492764,25987,2016.0,22250.0,47.6496,-117.2581,0
232500,930000,2250,1997.0,109255.0,43.5657,-84.5873,0
308518,1234072,13999,2014.0,90000.0,29.9781,-95.5803,0
201074,804296,7500,2012.0,105000.0,40.782681,-77.860855,0
121489,485956,6500,1997.0,110000.0,34.535425,-114.368282,0
258597,1034388,6295,2012.0,106000.0,39.762734,-94.80279,0
154057,616228,1500,1997.0,250000.0,34.4197,-119.7078,0
86291,345164,21873,2011.0,89000.0,42.690363,-71.433471,0
95742,382968,25659,2011.0,200562.0,35.208687,-80.66924300000002,0
23049,92196,46000,2012.0,143000.0,30.5835,-97.8575,0
209303,837212,9999,2007.0,138281.0,40.18216,-105.10286,0
375737,1502948,3500,2002.0,183700.0,47.533031,-120.281067,0
38107,152428,22934,2017.0,14122.0,32.887806,-86.62140500000002,0
339955,1359820,8998,2008.0,118465.0,44.439495,-73.210154,0
304248,1216992,7500,2010.0,106000.0,46.034088,-112.466968,0
76364,305456,6500,2006.0,75000.0,39.612167,-77.403327,0
84421,337684,3500,2000.0,170255.0,49.195031,-122.931583,0
294375,1177500,3900,2008.0,135.0,27.3215,-80.403,0
85888,343552,26999,2008.0,137900.0,30.663,-97.9316,0
122970,491880,11000,2012.0,136441.0,33.597742,-111.856798,0
253285,1013140,4200,2004.0,113345.0,39.643611,-75.611636,0
94337,377348,19680,2017.0,6572.0,32.6605,-97.0311,0
324414,1297656,2750,2010.0,130000.0,25.9337,-97.5174,0
284207,1136828,3600,2006.0,124000.0,28.066671000000003,-81.762589,0
71825,287300,15994,2010.0,139885.0,44.87313,-87.89568,0
266335,1065340,7500,2006.0,236000.0,39.657411,-91.734208,0
45402,181608,5800,2007.0,200000.0,38.0548,-83.9388,0
33064,132256,9800,2009.0,140.0,40.2122,-77.0265,0
58426,233704,22000,2016.0,34033.0,41.197651,-73.20814,0
181185,724740,10777,2006.0,140127.0,38.59817,-121.40099,0
145224,580896,6450,2006.0,125641.0,44.406611,-122.681089,0
112861,451444,4300,2004.0,45532.0,41.032285,-81.526905,0
199927,799708,5200,2010.0,183000.0,42.132604,-80.152675,0
385322,1541288,10500,1962.0,33000.0,34.454051,-103.178465,0
409326,1637304,7500,2005.0,327137.0,42.730694,-90.457134,0
62709,250836,25995,2018.0,23335.0,49.109033,-122.680437,0
136357,545428,19595,2013.0,83969.0,39.44616,-77.05285,0
57697,230788,13000,2007.0,113000.0,37.7205,-122.1587,0
109922,439688,2495,2001.0,68912.0,40.6272,-82.9925,0
61547,246188,3600,2007.0,130000.0,40.0987,-84.6342,0
202687,810748,10250,2015.0,39000.0,40.31727100000001,-76.574465,0
392745,1570980,4800,2006.0,120340.0,42.625647,-73.82132299999998,0
194900,779600,1300,2005.0,230000.0,41.4787,-75.1978,0
135441,541764,1400,1995.0,100560.0,36.0436,-94.2539,0
197091,788364,18900,2017.0,14858.0,40.03319000000001,-76.24058000000002,0
147974,591896,1,2004.0,231000.0,44.057572,-121.260876,0
329066,1316264,3500,2007.0,145669.0,32.829238000000004,-83.686402,0
427843,1711372,10000,2008.0,23108.0,35.2495,-81.133,0
100822,403288,5950,2003.0,196313.0,37.116225,-84.630604,0
13110,52440,25300,2013.0,88876.0,34.152590000000004,-99.295551,0
40516,162064,9995,2011.0,123331.0,49.267802,-123.009453,0
120332,481328,15200,2015.0,119000.0,33.5311,-112.1767,0
103822,415288,6800,2009.0,200000.0,60.482751,-151.14566000000005,0
164287,657148,9400,2011.0,125000.0,38.067239,-122.222946,0
190675,762700,15400,2015.0,33890.0,42.11,-72.53,0
93257,373028,21705,2011.0,105701.0,38.584848,-89.985587,0
283543,1134172,5900,2004.0,204392.0,28.6513,-81.2066,0
124983,499932,4700,2010.0,170000.0,32.7093,-114.4905,0
420319,1681276,6749,2004.0,192388.0,34.245549,-77.863694,0
23020,92080,1500,2003.0,110431.0,43.1834,-77.6043,0
152896,611584,5999,2011.0,78000.0,33.743321,-116.358243,0
287645,1150580,19900,2013.0,57000.0,26.533866,-81.860504,0
55995,223980,15461,2017.0,45745.0,30.002045000000006,-90.137921,0
7811,31244,32995,2016.0,18783.0,50.045346,-125.269028,0
112437,449748,12743,2015.0,23577.0,41.621598,-83.49377700000002,0
258530,1034120,2500,2008.0,0.0,39.1979,-94.5199,0
415717,1662868,3400,2000.0,260000.0,37.6223,-97.3136,0
7336,29344,8900,2010.0,44000.0,29.5704,-95.5423,0
336185,1344740,16000,1999.0,29000.0,40.5454,-112.3002,0
307881,1231524,7900,2002.0,88478.0,27.655912,-97.290167,0
98779,395116,7500,2008.0,197000.0,30.7476,-87.7787,0
274594,1098376,21599,2017.0,39572.0,36.3339,-82.3408,0
86619,346476,15750,2012.0,142138.0,37.614396,-77.52102099999998,0
329375,1317500,12095,2015.0,99175.0,33.557836,-84.345249,0
243083,972332,2000,2001.0,162000.0,44.03,-91.7009,0
386100,1544400,4999,2010.0,121061.0,38.315728,-81.57202099999998,0
224513,898052,14800,2008.0,161600.0,44.9856,-85.7329,0
80852,323408,8500,2006.0,89000.0,41.1222,-73.4358,0
113614,454456,17000,1964.0,999999.0,39.1679,-83.6064,0
354590,1418360,900,1999.0,180000.0,38.2688,-77.5476,0
352454,1409816,24000,2018.0,4100.0,38.7596,-77.1485,0
276866,1107464,12988,2011.0,75343.0,30.457290000000004,-84.34718000000002,0
344794,1379176,4250,2010.0,99127.0,43.444102,-71.608716,0
263489,1053956,27978,2015.0,42432.0,38.382623,-93.77344,0
222463,889852,27750,2017.0,7400.0,42.9282,-83.6264,0
146112,584448,20995,2012.0,12396.0,45.503959,-122.55254,0
246692,986768,3950,2008.0,170000.0,43.695034,-93.724108,0
68812,275248,17900,2011.0,103265.0,33.68045,-112.035988,0
20145,80580,5995,2005.0,188623.0,49.221368,-122.977543,0
8029,32116,32970,2015.0,29183.0,49.234133,-122.861002,0
264376,1057504,2500,2000.0,190000.0,38.6224,-92.5456,0
8474,33896,28500,2013.0,30700.0,45.4564,-98.3552,0
263372,1053488,5980,2013.0,82000.0,36.904058,-93.927741,0
145463,581852,26987,2012.0,50770.0,44.024289,-116.991239,0
78182,312728,2100,2007.0,123000.0,49.148226,-122.757154,0
413806,1655224,5880,2005.0,124743.0,44.87313,-87.89568,0
99071,396284,42900,1933.0,10700.0,32.5927,-86.2153,0
105243,420972,19995,2008.0,103842.0,61.166252,-149.857916,0
52313,209252,34131,2018.0,28500.0,49.060585,-122.381825,0
412890,1651560,29500,2006.0,217295.0,43.586194,-89.813232,0
333838,1335352,17450,2015.0,24000.0,41.2949,-96.0546,0
346336,1385344,7477,2007.0,104200.0,38.96537,-77.503136,0
378130,1512520,1,1981.0,42000.0,41.1468,-85.2067,0
360662,1442648,14450,2012.0,33254.0,40.460978,-89.006561,0
32100,128400,20000,1952.0,14093.0,42.06399999999999,-86.4783,0
332201,1328804,16500,2010.0,99177.0,40.737534,-96.845605,0
52918,211672,35995,2017.0,72112.0,49.31639600000001,-124.287837,0
32857,131428,7495,2008.0,158998.0,39.667899,-104.987585,0
36157,144628,3499,2002.0,147000.0,36.219728,-94.511948,0
369961,1479844,13999,2014.0,70332.0,47.926444,-122.225076,0
381794,1527176,3000,2003.0,200000.0,39.6893,-86.3919,0
130521,522084,5995,2005.0,169388.0,36.146286,-95.761017,0
355475,1421900,9995,2014.0,100387.0,42.337321,-88.274574,0
188852,755408,6900,2007.0,147000.0,42.3986,-71.2451,0
204499,817996,2000,2005.0,107870.0,40.54073,-76.274686,0
135169,540676,14950,2007.0,121868.0,36.093434,-94.153768,0
404542,1618168,6200,2004.0,121000.0,43.218855,-77.801399,0
351031,1404124,4995,2012.0,135000.0,37.294851,-79.902363,0
219112,876448,8999,2012.0,82786.0,42.44985,-83.33951,0
392521,1570084,17200,2009.0,111000.0,41.8693,-73.7659,0
355230,1420920,4500,1990.0,45000.0,39.7725,-89.6889,0
189843,759372,7200,2008.0,157000.0,41.6338,-70.9958,0
412022,1648088,27995,2011.0,69803.0,44.210097,-88.151207,0
101270,405080,12500,2003.0,169000.0,37.109957,-84.65543199999998,0
85980,343920,4900,2006.0,203000.0,48.2028,-114.3039,0
312087,1248348,11500,2016.0,46755.0,26.1771,-98.252,0
131794,527176,30988,2016.0,38085.0,34.73934000000001,-97.26546,0
190981,763924,17975,2015.0,23312.0,42.12091,-71.270647,0
13989,55956,475,1976.0,99191.0,34.8185,-112.9584,0
314447,1257788,10750,2003.0,105000.0,33.1951,-96.6642,0
246616,986464,17999,2006.0,62278.0,45.57516500000001,-94.12611,0
139541,558164,3000,1998.0,53000.0,39.421502,-77.408914,0
252579,1010316,23400,2015.0,24000.0,32.78,-79.99,0
121301,485204,16200,2011.0,80000.0,35.197455,-111.640186,0
81306,325224,1500,2004.0,175.0,41.3946,-74.3302,0
163036,652144,3500,1994.0,170000.0,39.1237,-121.6611,0
285029,1140116,1700,2004.0,188595.0,28.3134,-80.7319,0
76884,307536,3200,2006.0,190000.0,39.287,-76.6476,0
287335,1149340,3200,2004.0,37844.0,27.7643,-80.6019,0
296402,1185608,15999,2011.0,60574.0,28.466088,-81.396429,0
41183,164732,8963,2013.0,76184.0,32.380581,-86.20194599999998,0
264428,1057712,13995,2006.0,153149.0,38.80425,-90.732658,0
219599,878396,4500,2004.0,187716.0,43.064023,-83.841806,0
33946,135784,2200,2007.0,146000.0,39.1281,-94.957,0
69300,277200,2600,2005.0,205129.0,36.52435300000001,-87.204323,0
392965,1571860,3800,1988.0,166000.0,42.4515,-74.1315,0
371294,1485176,23599,2016.0,31863.0,46.234838,-119.128015,0
254478,1017912,28000,2014.0,161000.0,34.528,-88.6375,0
1418,5672,2990,2009.0,143904.0,40.2507,-74.0486,0
199648,798592,4800,1988.0,104000.0,41.2742,-75.8903,0
61586,246344,3800,1989.0,85000.0,41.8729,-71.3907,0
345598,1382392,9750,2013.0,87261.0,38.473341,-78.87160300000002,0
22151,88604,19900,2012.0,66343.0,43.204543,-75.4242,0
280555,1122220,10950,2005.0,85000.0,28.677640000000004,-81.705976,0
350413,1401652,42393,2018.0,1484.0,38.098462,-78.464573,0
220362,881448,4000,2008.0,146000.0,46.396204,-86.64817,0
99905,399620,9500,1993.0,146000.0,34.2739,-86.2064,0
173543,694172,4998,2007.0,156153.0,35.339728,-119.029217,0
107078,428312,15500,2016.0,23909.0,30.003393,-90.161085,0
8897,35588,42000,2012.0,81000.0,30.4601,-89.0886,0
387977,1551908,8250,2010.0,146608.0,41.962631,-91.700813,0
147691,590764,19950,2013.0,133106.0,45.579025,-122.71483899999998,0
346889,1387556,3950,2008.0,230000.0,36.6434,-76.242,0
332068,1328272,8995,2008.0,136553.0,40.814266,-96.730386,0
128660,514640,17000,2003.0,113800.0,36.0447,-95.8079,0
238011,952044,15495,2011.0,37335.0,41.211472,-73.080427,0
387194,1548776,8500,2012.0,98000.0,41.6295,-93.723,0
114859,459436,9500,2013.0,23700.0,39.959001,-83.868753,0
116454,465816,18700,2015.0,30303.0,41.08,-81.52,0
78905,315620,15995,2005.0,115214.0,40.894535,-74.152367,0
254337,1017348,3900,1997.0,118701.0,30.43237,-88.829762,0
194951,779804,1200,2003.0,200000.0,41.2448,-75.5037,0
262889,1051556,22988,2018.0,13497.0,39.196366,-94.576958,0
379716,1518864,17100,2015.0,26932.0,41.07,-85.13,0
77234,308936,19999,2013.0,80822.0,46.234838,-119.128015,0
23886,95544,32000,2012.0,4100.0,40.342503,-76.40358499999998,0
134978,539912,8369,2008.0,131111.0,36.224576,-94.137995,0
132870,531480,9550,2006.0,103000.0,36.05601,-94.164505,0
367107,1468428,2650,1998.0,69900.0,40.3339,-74.7944,0
33954,135816,2500,1979.0,5600.0,46.384442,-118.943862,0
22746,90984,2200,2002.0,219000.0,43.9064,-90.9193,0
309296,1237184,8000,2007.0,155000.0,29.7229,-98.0742,0
147353,589412,31997,2008.0,142716.0,45.523907,-122.538244,0
301583,1206332,18495,2007.0,168580.0,45.794629,-108.480084,0
31599,126396,11999,2011.0,126528.0,38.625805,-121.401894,0
183942,735768,6950,2009.0,114000.0,33.6128,-117.6622,0
2667,10668,5950,2010.0,80000.0,33.562989,-101.848368,0
168909,675636,7450,2013.0,62000.0,38.017305,-121.301818,0
413655,1654620,36950,2015.0,27339.0,44.843195,-91.550371,0
399959,1599836,8995,2014.0,78381.0,43.22355200000001,-77.372473,0
246051,984204,16699,2015.0,99813.0,45.547849,-94.190651,0
335596,1342384,13900,2015.0,41000.0,40.87723,-111.890175,0
427816,1711264,1800,2002.0,200000.0,35.67159,-81.378198,0
32639,130556,10900,2013.0,83376.0,38.582585,-89.938304,0
196865,787460,950,2005.0,128902.0,40.0964,-77.0339,0
12475,49900,6900,2009.0,190662.0,45.1025,-91.49,0
390159,1560636,5950,1998.0,234830.0,42.501223,-94.156779,0
55901,223604,9900,2012.0,61000.0,30.2166,-97.8508,0
391578,1566312,12000,2001.0,218000.0,41.6355,-91.5016,0
52577,210308,9594,2013.0,124753.0,35.444239,-81.003764,0
385648,1542592,3200,2005.0,200.0,35.0717,-106.509,0
395791,1583164,3500,2010.0,85000.0,43.1895,-77.8043,0
268771,1075084,13999,2006.0,188000.0,36.562634,-82.46115400000002,0
80937,323748,50000,2005.0,50000.0,42.7138,-70.907,0
317253,1269012,24900,2013.0,98692.0,32.69173,-97.12043,0
402275,1609100,24950,2015.0,106000.0,41.7035,-73.9117,0
55547,222188,2995,1991.0,128000.0,43.110491,-75.618686,0
235069,940276,15000,1972.0,33000.0,41.6057,-73.1221,0
35854,143416,25900,2015.0,49015.0,30.1502,-94.0008,0
423193,1692772,2600,2004.0,191620.0,35.328578,-82.439891,0
386983,1547932,10000,1994.0,97000.0,41.681991,-94.506968,0
259203,1036812,3999,2003.0,173107.0,39.014916,-92.322085,0
342670,1370680,4000,2007.0,171000.0,43.634093,-116.409739,0
303496,1213984,43995,2017.0,9460.0,47.830597,-110.662694,0
357476,1429904,19995,2014.0,11118.0,42.364188,-87.864796,0
373838,1495352,21221,2007.0,163823.0,47.912956,-122.235725,0
365089,1460356,5400,2012.0,126142.0,40.980261,-74.444561,0
286136,1144544,19488,2014.0,91994.0,27.2866,-82.477,0
283889,1135556,26995,2015.0,103426.0,29.650218,-81.650885,0
6588,26352,17497,2015.0,28053.0,33.514126,-82.061611,0
94807,379228,5600,2005.0,143000.0,35.7576,-81.3289,0
262144,1048576,8650,2011.0,86000.0,39.7551,-94.8173,0
33719,134876,8000,2006.0,141000.0,42.288635,-83.65214399999998,0
97514,390056,3200,2004.0,172945.0,32.5768,-85.31200000000003,0
104696,418784,9999,2007.0,170726.0,61.166353,-149.847206,0
41867,167468,16995,2011.0,150000.0,37.7051,-97.3133,0
403376,1613504,31495,2015.0,40500.0,44.655047,-74.97236099999998,0
302021,1208084,3900,2002.0,69209.0,48.200147,-114.331005,0
309846,1239384,25401,2015.0,53415.0,27.656582,-97.481814,0
187211,748844,10999,2010.0,52300.0,37.797839,-121.231143,0
141903,567612,11995,2009.0,86000.0,44.0223,-121.2985,0
91352,365408,5500,2001.0,104000.0,41.6347,-70.9372,0
379182,1516728,5500,2012.0,227000.0,41.7169,-85.8262,0
426348,1705392,18300,2017.0,34269.0,36.07,-79.82,0
77853,311412,7500,2008.0,186000.0,49.201074,-122.922033,0
54259,217036,12495,2014.0,65059.0,36.21372,-86.29696,0
367718,1470872,19999,2017.0,27603.0,46.234838,-119.128015,0
316508,1266032,6500,2012.0,87000.0,29.592024,-98.295815,0
113761,455044,800,2003.0,145628.0,39.916575,-83.036108,0
27825,111300,11995,2008.0,146461.0,33.9064,-78.7934,0
317848,1271392,18500,2010.0,248000.0,33.548713,-102.026428,0
187509,750036,18999,2008.0,136513.0,38.640574,-121.270137,0
216101,864404,22500,2007.0,127000.0,42.6005,-82.9998,0
398682,1594728,9495,2010.0,122919.0,43.063659,-77.02342900000002,0
27054,108216,8500,2009.0,580000.0,36.0063,-86.7909,0
125630,502520,13900,2006.0,119750.0,43.6606,-70.2589,0
11925,47700,3500,1995.0,121000.0,35.3326,-87.3039,0
236096,944384,6000,2014.0,94000.0,41.3184,-72.9318,0
98616,394464,8000,2015.0,45000.0,34.4093,-86.4628,0
347211,1388844,4300,2006.0,136514.0,36.8392,-76.1522,0
285712,1142848,4500,2005.0,162000.0,29.9983,-81.7647,0
157811,631244,24995,2014.0,37496.0,33.874815000000005,-117.553492,0
40475,161900,22750,2010.0,64000.0,33.156,-91.9975,0
241512,966048,6250,2004.0,168559.0,43.88582,-91.338462,0
100698,402792,10500,2000.0,108000.0,38.199,-83.4436,0
371198,1484792,34999,2017.0,14906.0,46.234838,-119.128015,0
289214,1156856,7499,2008.0,70376.0,30.40771,-86.870441,0
131510,526040,6988,2007.0,192825.0,35.1192,-97.6401,0
418214,1672856,9000,2010.0,74000.0,35.5808,-82.6078,0
317944,1271776,1800,1993.0,154000.0,29.7229,-98.0742,0
121266,485064,11995,2009.0,89971.0,34.588439,-112.324905,0
2654,10616,2300,2003.0,170000.0,33.6021,-117.264,0
426432,1705728,9500,1996.0,150000.0,35.8673,-78.5381,0
124086,496344,5995,2002.0,79931.0,33.396353000000005,-111.954863,0
108467,433868,2400,2006.0,120000.0,41.45828,-81.579838,0
166091,664364,1500,1999.0,152000.0,35.66900000000001,-118.457,0
335090,1340360,4200,2012.0,140200.0,37.0475,-112.5263,0
152241,608964,4995,2003.0,179449.0,39.145315,-121.59608,0
195940,783760,5900,2001.0,184000.0,40.493059,-77.118454,0
124064,496256,14995,2012.0,95617.0,32.247175,-110.971747,0
143899,575596,16890,2017.0,46033.0,45.527064,-122.654114,0
52659,210636,3500,2002.0,182400.0,35.1936,-80.6846,0
93681,374724,13516,2013.0,106755.0,43.4775,-96.7041,0
301300,1205200,14500,2015.0,36000.0,48.2028,-114.3039,0
298101,1192404,12888,2011.0,87465.0,27.5885,-80.3923,0
255182,1020728,15550,2014.0,39555.0,32.356164,-89.971375,0
17007,68028,2400,2007.0,138000.0,39.5929,-75.6515,0
392127,1568508,2000,1997.0,91236.0,42.9335,-78.8115,0
234749,938996,13900,2015.0,61523.0,41.477055,-72.812912,0
345973,1383892,7995,2007.0,97420.0,37.294851,-79.902363,0
15627,62508,15900,2012.0,86000.0,36.633462,-79.956753,0
344954,1379816,20750,2012.0,69771.0,42.99,-71.45,0
410612,1642448,12990,2006.0,177146.0,44.7851,-88.6036,0
398400,1593600,9995,2009.0,113656.0,43.22355200000001,-77.372473,0
415053,1660212,35500,2017.0,13000.0,43.4224,-88.1845,0
331460,1325840,2500,1981.0,108487.0,40.1488,-97.1839,0
216940,867760,17995,2012.0,92757.0,42.68369000000001,-84.53825,0
214804,859216,19598,2013.0,138486.0,39.838,-104.9988,0
191431,765724,1400,1979.0,55000.0,41.698568,-71.128063,0
70717,282868,6900,2001.0,187000.0,46.450007,-95.12469,0
421955,1687820,6500,2011.0,112000.0,36.0756,-79.0914,0
303830,1215320,6988,2006.0,115143.0,48.2062,-114.296295,0
406865,1627460,15450,2014.0,73000.0,44.9654,-89.7066,0
87544,350176,15999,2008.0,168120.0,33.1966,-96.6085,0
154157,616628,850,2003.0,130000.0,34.4197,-119.7078,0
352239,1408956,10900,2011.0,49000.0,36.834282,-76.311454,0
340973,1363892,1500,1995.0,158000.0,43.524291,-111.954877,0
86347,345388,10500,1995.0,186000.0,39.4916,-85.208,0
42649,170596,7500,2010.0,96438.0,40.9922,-80.3284,0
377238,1508952,4200,2004.0,170000.0,46.3751,-120.3305,0
107645,430580,5300,2006.0,135000.0,30.2077,-92.0656,0
257201,1028804,6995,2011.0,118367.0,43.5566,-96.8028,0
314877,1259508,1500,1983.0,72000.0,31.68049,-98.732627,0
44861,179444,900,2004.0,145000.0,40.9219,-98.3411,0
273735,1094940,26400,2015.0,13806.0,35.1,-90.0,0
14060,56240,15797,2015.0,119680.0,42.598179,-73.70829499999998,0
272849,1091396,15788,2011.0,155728.0,35.84155900000001,-86.38964399999998,0
63574,254296,16735,2015.0,72237.0,38.4018,-93.785,0
98323,393292,3800,2006.0,123345.0,33.6115,-85.5885,0
324954,1299816,7900,2004.0,238000.0,32.314,-81.3896,0
147481,589924,16988,2011.0,74366.0,45.385979,-122.608301,0
30378,121512,22995,2015.0,179944.0,29.818173,-95.668628,0
36034,144136,6250,2005.0,207516.0,33.389819,-86.70555999999998,0
46453,185812,12995,2009.0,133725.0,42.032203,-91.611698,0
249226,996904,34900,2015.0,14700.0,33.9903,-80.9997,0
117850,471400,500,1998.0,106000.0,41.8679,-80.7947,0
282874,1131496,3300,2002.0,173000.0,27.9902,-82.7433,0
365969,1463876,15000,2011.0,53000.0,40.0806,-74.0595,0
264648,1058592,4500,2006.0,167000.0,38.785213,-90.496115,0
57793,231172,3000,2005.0,182300.0,40.0839,-82.9726,0
134037,536148,3195,2006.0,113000.0,35.454797,-94.356766,0
88062,352248,26500,2017.0,23000.0,41.2003,-104.3155,0
119798,479192,19176,2009.0,67971.0,32.273205,-110.999527,0
11842,47368,28700,2010.0,124184.0,37.291425,-77.41104,0
390308,1561232,22500,2016.0,90256.0,41.604789,-93.504467,0
8227,32908,3150,2008.0,117000.0,43.67716,-79.50384,0
33445,133780,9995,2013.0,80494.0,36.297202,-119.140296,0
242116,968464,16000,2004.0,53000.0,46.1769,-95.3608,0
